modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,sex,channels,sample_width,frame_rate,frame_width,length_ms,frame_count,intensity,zero_crossings_sum,mfcc_mean,mfcc_std,mfcc_min,mfcc_max,sc_mean,sc_std,sc_min,sc_max,sc_kur,sc_skew,stft_mean,stft_std,stft_min,stft_max,stft_kur,stft_skew,mean,std,min,max,kur,skew
audio-only,speech,disgust,normal,Kids are talking by the door,2nd,,F,1,2,48000,2,3670,176176.0,-49.24742982952596,10382,-29.65246,163.45456,-879.919,227.77045,5211.61700933004,2667.266502600527,871.776679424669,10341.230646062086,-1.3026351435754375,-0.1889332673198325,0.5593097,0.31128973,0.0012023537,1.0,-1.2044402410694108,-0.2192050527082003,2.1086328e-06,0.0034565406,-0.028076172,0.025238037,8.852884049953072,-0.3429531908543747
audio-only,speech,sad,normal,Kids are talking by the door,1st,08,F,1,2,48000,2,4204,201802.0,-51.518613646821976,11813,-30.498283,170.55455,-908.23486,192.75345,5971.529099162031,2645.6953640841475,1031.4240824986402,11782.006787861645,-1.098053422566032,-0.2204227761179508,0.56607497,0.3272447,0.0005055361,1.0,-1.258917356898583,-0.2903654598892938,-4.1543117e-06,0.0026552107,-0.01864624,0.01864624,9.10825277073226,-0.8432513831025888
audio-only,song,calm,strong,Kids are talking by the door,2nd,08,F,1,2,48000,2,5339,256256.0,,14099,-32.176395,141.96922,-781.4623,138.80586,4878.218592360364,2893.239168356416,0.0,12621.249025797595,-1.0898031092499814,0.4693909732926525,0.38946098,0.36177668,0.0,1.0,-1.3322589519364865,0.4193334488000637,2.707992e-06,0.011326444,-0.07928467,0.057769775,6.321311995023965,-0.8744496577687001
audio-only,song,fearful,strong,Kids are talking by the door,1st,,F,1,2,48000,2,4538,217817.0,,17053,-28.80416,116.71602,-670.0523,186.61258,4632.769254767105,2801.413643037242,0.0,12017.821863614914,0.0554058402642754,0.7144343091119402,0.38447464,0.3425702,0.0,1.0,-1.1490015014332045,0.4603559392987099,-6.3165617e-06,0.025596179,-0.21960449,0.27764893,14.59027245497401,0.535810774912156
audio-only,song,angry,normal,Kids are talking by the door,2nd,,F,1,2,48000,2,4104,196997.0,,13561,-29.247078,120.92113,-673.79974,173.97186,4727.348680449466,3452.338259114302,0.0,12005.46684315634,-1.1488660238851771,0.3526471355276964,0.39793658,0.3606948,0.0,1.0,-1.365171937482896,0.3639434948554713,1.1629388e-06,0.030611489,-0.22485352,0.24954224,10.486771001434752,0.1325346933318922
audio-only,song,fearful,normal,Kids are talking by the door,1st,10,F,1,2,48000,2,4605,221021.0,-32.52296464906815,19463,-30.058416,125.87449,-675.039,172.40671,5019.06357544852,3031.2451846328163,882.5585958635354,10944.78721200207,-1.6124054022178829,0.1035705928965109,0.37805948,0.3408878,4.2220265e-05,1.0,-1.1034777546737051,0.5056424463574039,1.529462e-06,0.023675865,-0.16864014,0.16055298,7.670414061031028,0.1806267338823665
audio-only,speech,happy,strong,Kids are talking by the door,1st,,F,1,2,48000,2,3871,185786.0,,13345,-27.076653,120.93704,-679.2381,173.12677,4874.449817772416,3404.4422048902584,0.0,12008.348220283977,-0.6188260495890128,0.5007012857424181,0.39775032,0.3550269,0.0,1.0,-1.3097223053613265,0.4216079839198927,-7.728527e-06,0.023750227,-0.2053833,0.22741699,14.142571232811594,0.2793233593713983
audio-only,speech,happy,strong,Kids are talking by the door,1st,10,F,1,2,48000,2,3837,184184.0,,19732,-24.209438,95.72299,-554.13086,188.12883,4323.167522616013,2019.2273237358536,1020.8525512994502,9747.33531397856,-0.7769087911520725,0.4404695854433008,0.39904177,0.32638383,6.150178e-05,1.0,-1.036406492420387,0.461081939810214,1.3802037e-07,0.09681727,-0.5220032,0.6268921,6.795754677625363,0.3636798652724656
audio-only,song,angry,normal,Kids are talking by the door,2nd,10,F,1,2,48000,2,4671,224224.0,-25.045749399950022,21021,-26.748241,104.090034,-606.15735,189.24815,4339.847403816093,2596.316503713382,655.2028243759336,10161.062302925104,-0.9090575736380376,0.6043012543429198,0.36084598,0.33187714,5.1372674e-05,1.0,-0.8714578741243528,0.6744524328369972,3.7768606e-07,0.055962607,-0.36102295,0.34664917,5.681850227755156,0.0182887473044735
audio-only,song,fearful,normal,Kids are talking by the door,1st,04,F,1,2,48000,2,4271,205005.0,,15667,-33.007603,131.43892,-748.7916,168.0668,4673.57404976896,2970.539114290028,0.0,12137.59130604808,-0.8334258114528716,0.4558986872194785,0.38448384,0.34333947,0.0,1.0,-1.154632178660698,0.4549812042611235,-1.10753774e-07,0.015783679,-0.12918091,0.109680176,5.324303192782496,-0.2638707499602986
audio-only,song,neutral,normal,Kids are talking by the door,1st,,F,1,2,48000,2,4304,206607.0,-40.94205209095121,8463,-37.035828,146.39177,-798.3043,166.13525,4464.075073692363,3808.06943392169,0.0,11999.999899417162,-1.0277633317361392,0.5810975746806006,0.30357337,0.36024603,0.0,1.0,-0.992332336439981,0.7769387542868422,9.185982e-07,0.008989252,-0.04751587,0.05090332,4.985828857324507,0.3051175922171811
audio-only,speech,disgust,strong,Kids are talking by the door,2nd,14,F,1,2,48000,2,3737,179379.0,-43.342901438231145,15557,-32.968792,142.53264,-799.647,174.8864,5453.119047364839,3389.0591042939736,0.0,11695.44760302616,-0.9808286674706408,0.0477011252118773,0.4199219,0.3366159,0.0,1.0,-1.253140760204926,0.2991753499865282,-8.890944e-07,0.0068266364,-0.07626343,0.09069824,14.982568093925508,-0.1802843166726324
audio-only,speech,sad,strong,Kids are talking by the door,1st,14,F,1,2,48000,2,3871,185785.0,-45.05997690458577,14641,-33.812946,148.69969,-801.437,196.727,7329.026201145788,3827.3446085504834,0.0,12082.70467818221,-1.486097470585889,-0.3237805691950277,0.56351274,0.33428115,0.0,1.0,-1.2407274269453332,-0.4022133224833492,-7.160219e-07,0.0055994913,-0.043029785,0.04937744,13.592967412575156,-0.0731207895041591
audio-only,,calm,normal,Kids are talking by the door,2nd,14,F,1,2,48000,2,4571,219419.0,-43.94773199993912,11281,-36.40137,152.30887,-837.00934,172.04147,4660.579240520593,3596.103506833371,0.0,12001.977369254746,-0.999019762691994,0.4437824642611554,0.31360087,0.3604248,0.0,1.0,-1.056543452153328,0.7279084881412802,3.353305e-07,0.00635872,-0.05038452,0.054656982,10.111545294159887,0.5573823513613341
audio-only,song,calm,strong,Dogs are sitting by the door,2nd,,F,1,2,48000,2,4771,229029.0,-44.55296410058984,12169,-36.830994,152.88309,-846.457,180.3145,5795.971266942733,3760.572346248944,0.0,12047.983178868264,-1.4135654974560288,0.2136725961093887,0.38755372,0.37210843,0.0,1.0,-1.46852864862393,0.3566352241173289,-2.3584836e-07,0.005946207,-0.045013428,0.038208008,5.1136856425116335,-0.2424997133839588
audio-only,,sad,normal,Dogs are sitting by the door,1st,14,F,1,2,48000,2,3604,172973.0,-50.30899869919435,16843,-34.612362,160.88882,-884.3599,161.0704,7225.612903166078,3509.7125227195697,0.0,13515.148155403367,-1.293933126691712,-0.1619111032798017,0.5506167,0.33057728,0.0,1.0,-1.2860428457761088,-0.2556519088015119,-6.547307e-07,0.0030589714,-0.025482178,0.021972656,8.75695226723287,-0.1748099572806357
audio-only,speech,disgust,normal,Dogs are sitting by the door,2nd,14,F,1,2,48000,2,3770,180981.0,-38.42114769168582,14951,-32.182285,137.07991,-760.2894,202.00044,5548.294368724012,3972.931611574048,0.0,11885.60412424198,-1.443949941880036,0.1511462151460143,0.43883556,0.35592267,0.0,1.0,-1.4594689856909828,0.1651236709785618,3.6388866e-07,0.01201698,-0.0730896,0.08248901,7.3221611365593535,0.0132841446730382
audio-only,song,angry,strong,Dogs are sitting by the door,2nd,,F,1,2,48000,2,4571,219420.0,-20.7318993486211,30153,-24.54619,92.96764,-555.96545,164.59245,5429.53467035012,3218.837574438779,683.8756622350886,12189.156077623453,-1.4643400918681624,0.214356566149624,0.43456686,0.33550715,7.280224e-05,1.0,-1.252849203495485,0.2813511914694104,4.1261733e-06,0.09193274,-0.56121826,0.82769775,6.145995175804368,0.4858411552332684
audio-only,,fearful,strong,Dogs are sitting by the door,1st,04,F,1,2,48000,2,4037,193793.0,-27.94370417740477,17465,-28.276447,109.08563,-633.498,148.99715,4951.103113206937,3608.317513539543,0.0,12667.091184711591,-1.054376739377532,0.3929815542348427,0.35959226,0.34971172,0.0,1.0,-1.1715530728663606,0.5367864098567854,2.8203797e-07,0.04009423,-0.25915527,0.3340454,8.030196769622519,-0.02091018243666
audio-only,speech,happy,normal,Dogs are sitting by the door,1st,,F,1,2,48000,2,3303,158558.0,-31.399626996557963,16949,-28.299904,121.90072,-660.31573,183.15604,5205.275663396523,3128.269187668599,729.3494392936033,11728.382558972884,-1.2853721328300547,0.3941529829689186,0.45033807,0.34566388,9.24262e-05,1.0,-1.3886917986523268,0.1982507610803368,7.6371896e-07,0.02692681,-0.16790771,0.18353271,7.676974648204295,0.5710311197198634
audio-only,,happy,normal,Dogs are sitting by the door,1st,,F,1,2,48000,2,3504,168168.0,,11889,-32.4648,147.13339,-798.21954,236.32132,5684.37434797004,4188.658265968732,0.0,12010.362432282363,-1.5760354747858882,0.0960305606303219,0.47434205,0.35311246,0.0,1.0,-1.4484779438793476,0.0329117483273689,-5.7054416e-07,0.008671832,-0.077178955,0.07064819,9.008755184337376,-0.3327978166188133
audio-only,song,angry,strong,Dogs are sitting by the door,2nd,04,F,1,2,48000,2,4037,193793.0,-24.539542687198708,16337,-27.951984,108.17603,-625.3866,164.55852,4954.267979109326,3604.109936292872,0.0,12007.03572041698,-1.1084779606499446,0.4068027197744254,0.38886592,0.354053,0.0,1.0,-1.3378951236293548,0.3989017480609539,-1.1420096e-06,0.059321083,-0.5503235,0.69244385,14.557601243833382,0.623718633197159
audio-only,song,fearful,strong,Dogs are sitting by the door,1st,10,F,1,2,48000,2,4605,221021.0,-27.683042767241894,21303,-27.423456,107.95624,-598.1686,149.99516,4877.489336821822,2711.839981989532,951.029877429086,10293.355498372875,-1.2342350209055364,0.4819824214820031,0.34056377,0.32959646,0.00013750003,1.0,-0.7173312909662917,0.7592478068148775,2.1675087e-06,0.04130429,-0.2965393,0.31192017,9.71180418419031,0.2288084256132012
audio-only,song,happy,normal,Kids are talking by the door,1st,,F,1,2,48000,2,4738,227427.0,-33.878728131098896,11423,-34.6785,127.9045,-729.7444,149.7446,4000.6531635964807,3333.6915058769528,0.0,12008.140930830195,-0.4491339818548141,0.8086612306966551,0.3090535,0.34888032,0.0,1.0,-0.8189178588433719,0.8191818886637962,-4.6233877e-06,0.020240044,-0.14205933,0.12591553,5.650814880458512,-0.2598172882471961
audio-only,speech,calm,strong,Kids are talking by the door,2nd,18,F,1,2,48000,2,3604,172973.0,,5109,-34.59825,169.31516,-902.611,196.94415,6391.917485706453,4611.119650807682,0.0,12087.16538392082,-1.7617292416793464,0.1192630126572534,0.55729336,0.34165886,0.0,1.0,-1.3863149336197342,-0.257297322968112,-2.0301768e-06,0.0033054303,-0.023254395,0.019256592,7.308592990413981,-0.989274612909222
audio-only,speech,angry,strong,Kids are talking by the door,2nd,20,F,1,2,48000,2,4071,195395.0,,23135,-23.182446,92.5283,-536.8573,169.02719,6165.923593439223,3375.3326580026487,1108.772269556912,13759.024837459092,-1.4392954150976556,0.1817002517208598,0.47460565,0.3412028,0.00030618708,1.0,-1.3847944428744627,0.0710067881791078,-7.5811727e-07,0.102830954,-0.8206177,0.98498535,15.877239830146443,0.2899737250727764
audio-only,speech,fearful,strong,Kids are talking by the door,1st,,F,1,2,48000,2,4238,203403.0,-20.856794747273465,23397,-21.322218,91.04897,-542.8547,148.15009,4411.082424458554,1580.8056883498118,1527.639811706224,11403.645196923217,2.453485698891728,0.9632641658391808,0.40775093,0.30530295,0.00036386267,1.0,-0.798945444013353,0.5634029167278892,-2.8074257e-05,0.09063403,-0.7223816,0.80688477,14.277701434922465,0.0999725892324959
audio-only,speech,surprised,strong,Dogs are sitting by the door,2nd,,F,1,2,48000,2,3637,174574.0,-34.21258512477111,14679,-31.194868,129.34079,-726.5611,185.42159,6515.1851260372005,3363.082416129772,896.5583776671076,12076.760916608197,-1.455564103901281,0.0158724351932462,0.5050617,0.33426645,0.00027509156,1.0,-1.3764587001036142,-0.0520842480412044,-1.8512559e-07,0.019494502,-0.15673828,0.17645264,10.950914832471009,0.208091685129819
audio-only,song,sad,normal,Kids are talking by the door,1st,,F,1,2,48000,2,4838,232232.0,-39.86011402906796,9997,-36.492348,143.69206,-796.8695,161.71954,4805.495409410321,3729.9038826004703,0.0,12002.6006981027,-1.343537956450071,0.4932843630017533,0.36280304,0.3670757,0.0,1.0,-1.3433572559172413,0.4788702976477779,-1.2232945e-06,0.010185176,-0.05999756,0.059570312,6.10936543166452,0.2729193123207012
audio-only,speech,fearful,strong,Kids are talking by the door,1st,08,F,1,2,48000,2,3971,190590.0,,13446,-23.21882,104.20048,-558.78467,184.096,4729.94253486538,2340.587430723786,840.6208154127661,11125.540041096798,-0.7204302720449882,0.4743702722739029,0.48461124,0.34481063,0.0002437674,1.0,-1.433698632879169,0.0878441142289942,-9.394047e-05,0.04478579,-0.58322144,0.6003113,34.34100579806763,0.3738806451165311
audio-only,speech,calm,strong,Kids are talking by the door,2nd,,F,1,2,48000,2,4071,195395.0,-50.66357403840298,9867,-36.133865,162.46405,-874.04333,187.90282,4426.847234786448,3852.6809977134135,0.0,14504.159597348917,-1.092142752816225,0.5466149022490246,0.3928105,0.36118752,0.0,1.0,-1.3912221527697213,0.3453517837784036,-2.5823467e-06,0.0029371572,-0.024719238,0.023345947,8.533498981211014,-0.4406295823156617
audio-only,speech,angry,strong,Kids are talking by the door,2nd,08,F,1,2,48000,2,3770,180981.0,,10845,-20.9103,96.5342,-525.75433,174.28319,4468.46206361452,2120.589361587049,920.343903391614,10446.402239188144,-0.3499337659572124,0.6374468610733764,0.45639116,0.32770213,0.00021556775,1.0,-1.2647539401024517,0.2877718650658602,-5.0586594e-05,0.09545577,-0.97195435,0.9988098,22.089628495653308,-0.2732607320662392
audio-only,song,happy,normal,Kids are talking by the door,1st,08,F,1,2,48000,2,4605,221020.0,,12573,-30.640245,137.015,-750.40515,161.69765,5187.001073276941,2871.704945608396,1181.495965527689,10974.265828185282,-1.4733574226214206,0.2016720702376085,0.4611481,0.3688539,6.919064e-05,1.0,-1.5532553891506804,0.0757719102810134,-8.213595e-06,0.016617527,-0.17382812,0.1522522,11.936927146721214,-0.5106361752923841
audio-only,song,happy,strong,Dogs are sitting by the door,1st,08,F,1,2,48000,2,4571,219419.0,-33.27160668459903,14531,-30.40571,128.77867,-705.8276,167.98297,5166.002627180212,2845.358724620685,1137.0074828757363,11245.27816810976,-1.0769716711959634,0.4267392997619241,0.47133464,0.370552,0.00021642767,1.0,-1.575018127918992,0.0725470517622858,-1.656833e-05,0.0217148,-0.162323,0.19824219,7.336954388743628,-0.3798918420834936
audio-only,speech,angry,normal,Dogs are sitting by the door,2nd,,F,1,2,48000,2,3570,171371.0,-36.8301587265126,9572,-27.076033,141.98666,-759.51794,223.47122,5285.682059823363,2942.578208600006,789.6277867305785,11232.305300720038,-1.3493879464113063,0.068442625665634,0.5575511,0.3399602,0.00076316285,1.0,-1.3664675878426742,-0.2568477752430634,6.797276e-06,0.014423759,-0.09814453,0.11135864,6.56605614734454,-0.2785488064603428
audio-only,speech,neutral,normal,Dogs are sitting by the door,1st,24,F,1,2,48000,2,3637,174575.0,-46.28105621278533,8983,-36.061504,159.79132,-845.86646,223.8404,4450.845091875182,3906.51363554884,0.0,12009.404366595078,-1.462028908175329,0.4073298393115345,0.3856188,0.36093912,0.0,1.0,-1.4056130873142114,0.3476204611362896,2.4298688e-08,0.0048613325,-0.040649414,0.05517578,17.40374328159158,0.146417803957523
audio-only,speech,calm,normal,Dogs are sitting by the door,2nd,24,F,1,2,48000,2,3704,177777.0,-48.03013165305762,13465,-36.076115,163.61821,-890.8818,194.40878,6219.4468584494025,3688.386629812746,0.0,12000.000124331564,-1.4450506210046683,-0.2642520385123644,0.4460844,0.33024386,0.0,1.0,-1.2477786572270828,0.2099131181738954,-1.1420682e-06,0.003985229,-0.032165527,0.035217285,11.18350526589419,-0.2497044543909584
audio-only,speech,fearful,normal,Dogs are sitting by the door,1st,08,F,1,2,48000,2,3770,180981.0,-35.145906259846555,13911,-26.861933,129.19127,-734.6549,213.27357,4251.735400028745,2309.2060469893213,1044.288209277233,11116.985180294285,0.0418745013603127,0.799799789552225,0.4180633,0.33097434,0.00033609272,1.0,-1.162743887267804,0.457383854693946,2.6606365e-05,0.01749271,-0.121398926,0.13537598,7.788725476257417,-0.3770996264890016
audio-only,song,sad,strong,Dogs are sitting by the door,1st,,F,1,2,48000,2,5305,254655.0,-39.70500473513271,12929,-37.076515,141.18393,-801.19867,154.27101,4912.38238982935,3598.9424695794287,0.0,12000.465653251553,-1.278103623801542,0.5434956829242411,0.3634237,0.36932427,0.0,1.0,-1.3115295472855584,0.5141847768064789,1.5701294e-06,0.010370257,-0.054351807,0.054473877,3.659964308224887,0.1903579089873398
audio-only,speech,surprised,normal,Kids are talking by the door,2nd,22,F,1,2,48000,2,3570,171371.0,-37.36133929690196,11907,-32.027283,138.33731,-756.02386,207.69559,6305.01614341611,3602.1471031170954,791.18330873749,11954.79294258793,-1.534180286445467,-0.018178265406741,0.53319556,0.32510304,0.0004787172,1.0,-1.3156315445355442,-0.1554591166258726,-1.1486096e-07,0.013557497,-0.116485596,0.14279175,10.662592912709693,0.3608064636686517
audio-only,speech,neutral,normal,Dogs are sitting by the door,1st,18,F,1,2,48000,2,3470,166566.0,-50.7545265934174,6271,-37.04038,177.63457,-950.51025,193.59561,7090.020001352056,4599.391306134876,0.0,12973.898990139682,-1.745568412813499,-0.1419654752041505,0.56419045,0.35030076,0.0,1.0,-1.414348452514473,-0.2887820243035339,-1.7236973e-06,0.002917748,-0.01751709,0.019744873,6.857929068780182,-0.6698573068134938
audio-only,speech,fearful,normal,Dogs are sitting by the door,1st,,F,1,2,48000,2,3937,188989.0,-51.82341297795672,13797,-39.058834,171.91457,-892.0973,189.43576,5426.763266338474,4253.74672108447,0.0,12010.21765452667,-1.6644796807656062,-0.0364857748691311,0.40401325,0.36276197,0.0,1.0,-1.4649685793587996,0.2354054369879971,-1.7714144e-07,0.0025679679,-0.029388428,0.024841309,20.211302286303606,-0.6112948477859433
audio-only,speech,angry,normal,Dogs are sitting by the door,2nd,20,F,1,2,48000,2,3804,182582.0,,16537,-31.869118,125.794945,-723.2465,185.807,5785.867252885726,3577.5931342675763,0.0,12009.853573995486,-1.4608897705161177,0.3200091744156925,0.4903487,0.33609927,0.0,1.0,-1.3945823638345372,0.0273714202950426,-1.7449887e-07,0.0163173,-0.16091919,0.1852417,23.071583584337503,0.4533519963039534
audio-only,speech,calm,normal,Dogs are sitting by the door,2nd,18,F,1,2,48000,2,3504,168168.0,-45.75126460692089,6673,-33.195972,160.37477,-855.1932,202.32196,6800.047398081124,4495.221680511519,0.0,12093.949799563516,-1.7447385015636174,-0.0217033575888187,0.57067037,0.33711106,0.0,1.0,-1.296273244581032,-0.3312701878828082,-1.4800756e-06,0.0051795514,-0.033843994,0.0289917,6.479093538456302,-0.922397327689766
audio-only,song,happy,strong,Dogs are sitting by the door,1st,,F,1,2,48000,2,4104,196997.0,-29.36350135151077,11810,-30.28976,118.09496,-663.99304,164.31085,3829.227055046056,3059.3201019959624,0.0,12000.000219326466,-0.3177907735855125,0.7394310013435781,0.3346952,0.35963142,0.0,1.0,-1.096352763399676,0.6747451211174285,-5.6915377e-07,0.034029078,-0.22125244,0.33206177,9.674675629827194,0.3292786007074577
